sno,route_id,stop_id,stop_name
529,114E,6,WATER PIPE THATHANKUPPAM
530,114E,7,MALLIGAI NAGAR AVE
531,114E,8,BUS BAY-17TH KM
532,114E,9,CYCLE SHOP
533,114E,10,KAVANGARAI
534,114E,11,AAYURVEDA ASHRAMAM
535,114E,12,REDHILLS
536,114E,13,PADIYANALLUR
537,114E,14,SEMILIVARAM
538,114E,15,SHOLAVARAM
539,114E,16,KARANODAI
540,114E,17,ATHUR
541,114E,18,OLD&NEW ERUMAI VETTI PALAYAM
542,114E,19,OLD ERUMAI VETTI PALAYAM
543,114E,20,NEW ERUMAIVETTIPALAYAM
544,114ET,1,MAHINDRA IND.PARK
545,114ET,2,KUTHAMKULAM
546,114ET,3,PERUVOYAL
547,114ET,4,PUDUVOYAL
548,114ET,5,NEW ROAD
549,114ET,6,THATCHUR ROAD JN
550,114ET,7,PANJETTI
551,114ET,8,PERIYAPALAYAM RD JN.
552,114ET,9,KARANODAI
553,114ET,10,SHOLAVARAM
554,114ET,11,SEMILIVARAM
555,114ET,12,PADIYANALLUR
556,114ET,13,REDHILLS
557,114ET,14,AAYURVEDA ASHRAMAM
558,114ET,15,KAVANGARAI
559,114ET,16,CYCLE SHOP
560,114ET,17,BUS BAY-17TH KM
561,114ET,18,MALLIGAI NAGAR AVE
562,114ET,19,WATER PIPE THATHANKUPPAM
563,114ET,20,WEELS INDIA RD.JN.
564,114ET,21,THIRUMANGALAM
565,114ET,22,KOYAMBEDU SCHOOL
566,114ET,23,M.G.R.KOYAMBEDU
567,114G,1,M.G.R.KOYAMBEDU
568,114G,2,KOYAMBEDU SCHOOL
569,114G,3,THIRUMANGALAM
570,114G,4,WEELS INDIA RD.JN.
571,114G,5,WATER PIPE THATHANKUPPAM
572,114G,6,MALLIGAI NAGAR AVE
573,114G,7,BUS BAY-17TH KM
574,114G,8,MADHAVARAM
575,114G,9,MOOLAKADAI
576,114G,10,MADHAVARAM POST BOX
577,114G,11,MADHAVARAM VILLAGE
578,114G,12,"MATHUR RD. JN.,"
579,114G,13,VADAPERUMBAKKAM
580,114G,14,GRAND LINE
581,114G,15,REDHILLS
582,114G,16,PADIYANALLUR
583,114G,17,SEMILIVARAM
584,114G,18,SHOLAVARAM
585,114G,19,SHOZHIPALAYAM
586,114G,20,ORAKKADU
587,114G,21,BUDUR
588,114G,22,ARUMANDAI RD.JN.
589,114G,23,PUDUKUPPAM
590,114G,24,GNAYARU
591,114P,1,PADIYANALLUR
592,114P,2,REDHILLS
593,114P,3,AAYURVEDA ASHRAMAM
594,114P,4,KAVANGARAI
595,114P,5,CYCLE SHOP
596,114P,6,BUS BAY-17TH KM
597,114P,7,MALLIGAI NAGAR AVE
598,114P,8,WATER PIPE THATHANKUPPAM
599,114P,9,WEELS INDIA RD.JN.
600,114P,10,THIRUMANGALAM
601,114P,11,KOYAMBEDU SCHOOL
602,114P,12,M.G.R.KOYAMBEDU
603,114S,1,SEEMAVARAM
604,114S,2,CHINNAMADIYOOR
605,114S,3,THANDAVARAYAN PALAYAM
606,114S,4,KANNIAMPALAYAM
607,114S,5,PUDUKUPPAM
608,114S,6,NERKUNDRAM
609,114S,7,SOTHUPERMEDU
610,114S,8,KARANODAI SCHOOL
611,114S,9,SHOLAVARAM P.S.
612,114S,10,SEMILIVARAM
613,114S,11,PADIYANALLUR
614,114S,12,REDHILLS
615,114S,13,AAYURVEDA ASHRAMAM
616,114S,14,KAVANGARAI
617,114S,15,CYCLE SHOP
618,114S,16,BUS BAY-17TH KM
619,114S,17,MALLIGAI NAGAR AVE
620,114S,18,WATER PIPE THATHANKUPPAM
621,114S,19,WEELS INDIA RD.JN.
622,114S,20,THIRUMANGALAM
623,114S,21,KOYAMBEDU SCHOOL
624,114S,22,KOYAMBEDU P.S
625,114S,23,KOYAMBEDU MARKET
626,118,1,TAMBARAM
627,118,2,IRUMBULIYUR
628,118,3,PERUNGALATHUR
629,118,4,VANDALUR GATE
630,118,5,VANDALUR ZOO
631,118,6,URAPAKKAM
632,118,7,PALAKKA COMPANY
633,118,8,GUDUVANCHERY
634,118,9,THAILAPURAM
635,118,10,MARAIMALAI NAGAR
636,118,11,PAVENTHER SALAI
637,118,12,MARAIMALAI NAGAR I.E.
638,118ET,1,TAMBARAM
639,118ET,2,IRUMBULIYUR
640,118ET,3,PERUNGALATHUR
641,118ET,4,VANDALUR GATE
642,118ET,5,VANDALUR ZOO
643,118ET,6,URAPAKKAM
644,118ET,7,PALAKKA COMPANY
645,118ET,8,GUDUVANCHERY
646,118ET,9,THAILAPURAM
647,118ET,10,MARAIMALAI NAGAR
648,118ET,11,PAVENTHER SALAI
649,118ET,12,MARAIMALAI NAGAR P.S.JN.
650,118ET,13,GUDALOOR TEA SHOP
651,118ET,14,KARUNEELAM ROAD JN
652,118ET,15,KADAMBUR
653,118ET,16,KALIVANTHAPATTU
654,118T,1,TAMBARAM
655,118T,2,IRUMBULIYUR
656,118T,3,PERUNGALATHUR
657,118T,4,VANDALUR GATE
658,118T,5,VANDALUR ZOO
659,118T,6,URAPAKKAM
660,118T,7,PALAKKA COMPANY
661,118T,8,GUDUVANCHERY
662,118T,9,GOVINDARAJAPURAM
663,118T,10,PERUMATTU NALLUR
664,118T,11,DHARGAS NAGAR
665,119,1,GUINDY TVK ESTATE
666,119,2,CONCORDE
667,119,3,JN.OF RACE COURSE RD
668,119,4,GURUNANAK COLLEGE
669,119,5,VELACHERY
670,119,6,I.R.T. RD.JN.
671,119,7,SRP TOOLS
672,119,8,KANDANCHAVADI
673,119,9,THORAPPAKKAM TEA SHOP
674,119,10,MOOTAKARAN CHAVADI
675,119,11,KARAPAKKAM
676,119,12,SHOZHANGANALLUR P.U.OFFICE
677,119,13,KUMARAN NAGAR
678,119,14,NUCLEUS COMPANY
679,119,15,SEMMANCHERI S.C.B.
680,119G,1,GUINDY TVK ESTATE
681,119G,2,CONCORDE
682,119G,3,JN.OF RACE COURSE RD
683,119G,4,GURUNANAK COLLEGE
684,119G,5,VIJAYA NAGAR
685,119G,6,I.R.T. RD.JN.
686,119G,7,SRP TOOLS
687,119G,8,KANDANCHAVADI
688,119G,9,THORAPPAKKAM TEA SHOP
689,119G,10,MOOTAKARAN CHAVADI
690,119G,11,KARAPAKKAM
691,119G,12,SHOZHANGANALLUR P.U.OFFICE
692,119G,13,KUMARAN NAGAR
693,119G,14,NUCLEUS COMPANY
694,119G,15,PERUMPAKKAM S.C.B.
695,11G,1,BROADWAY
696,11G,2,M.G.R.CENTRAL
697,11G,3,P.OR & SONS
698,11G,4,T.V.S
699,11G,5,D.M.S
700,11G,6,PONDY BAZAAR
701,11G,7,ANJUGAM SCHOOL
702,11G,8,GOVT. GIRLS H.SC
703,11G,9,Jn.OF P.T.R Rd/KAMARAJ Rd
704,11G,10,MUTHUMARIAMMAN KOIL
705,11G,11,K.K.NAGAR
706,11GET,1,BROADWAY
707,11GET,2,SECRETARIAT
708,11GET,3,CHEPAUK
709,11GET,4,ANNA ROAD P.O./DAMS ROAD
710,11GET,5,T.V.S
711,11GET,6,D.M.S
712,11GET,7,PONDY BAZAAR
713,11GET,8,ANJUGAM SCHOOL
714,11GET,9,GOVT. GIRLS H.SC
715,11GET,10,Jn.OF P.T.R Rd/KAMARAJ Rd
716,11GET,11,MUTHUMARIAMMAN KOIL
717,11GET,12,VIRUGAMBAKKAM
718,11GET,13,VALASARAVAKKAM
719,11GET,14,PORUR
720,11GET,15,IYYAPPANTHANGAL
721,11H,1,BROADWAY
722,11H,2,SECRETARIAT
723,11H,3,CHEPAUK
724,11H,4,ANNA ROAD P.O./DAMS ROAD
725,11H,5,T.V.S
726,11H,6,D.M.S
727,11H,7,PONDY BAZAAR
728,11H,8,ANJUGAM SCHOOL
729,11H,9,GOVT. GIRLS H.SC
730,11H,10,Jn.OF P.T.R Rd/KAMARAJ Rd
731,11H,11,MUTHUMARIAMMAN KOIL
732,11H,12,VIRUGAMBAKKAM
733,11H,13,VALASARAVAKKAM
734,11H,14,PORUR
735,11H,15,IYYAPPANTHANGAL
